Date,PM2.5,Site Name,CBSA_NAME,STATE,COUNTY,Month
2020-01-09,6.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-10,8.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-11,9.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-12,9.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-13,5.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-14,4.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-15,6.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-16,4.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-17,3.6,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-18,5.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-19,14.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-20,17.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-21,10.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-22,3.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-23,5.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-24,10.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-25,15.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-26,7.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-27,2.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-28,4.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-29,5.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-30,8.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-31,14.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-02-01,14.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-02,11.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-03,3.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-04,2.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-05,10.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-06,14.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-07,16.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-08,8.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-09,0.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-10,1.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-11,6.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-12,9.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-13,11.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-14,9.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-15,13.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-16,9.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-17,5.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-18,3.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-19,10.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-20,14.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-21,15.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-22,12.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-23,8.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-24,6.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-25,3.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-26,7.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-27,13.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-28,11.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-29,7.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-03-01,3.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-02,0.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-03,3.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-04,7.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-05,9.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-06,3.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-07,1.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-08,2.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-09,5.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-10,4.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-11,3.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-12,5.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-13,9.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-14,3.6,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-15,1.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-16,1.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-17,2.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-18,2.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-19,3.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-20,4.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-21,6.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-22,3.6,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-23,4.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-24,1.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-25,3.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-26,3.6,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-27,4.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-28,8.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-29,2.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-30,2.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-31,1.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-04-01,3.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-02,2.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-03,4.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-04,2.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-05,2.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-06,3.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-07,2.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-08,3.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-09,2.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-10,3.6,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-11,5.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-12,7.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-13,5.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-14,2.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-15,5.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-16,7.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-17,5.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-18,4.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-19,4.6,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-20,4.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-21,3.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-22,5.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-23,4.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-24,4.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-25,4.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-26,4.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-27,4.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-28,4.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-29,5.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-30,3.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-05-01,2.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-02,2.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-03,2.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-04,4.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-05,5.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-06,4.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-07,3.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-08,5.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-09,6.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-10,7.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-11,3.6,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-12,2.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-13,3.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-14,3.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-15,3.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-16,3.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-17,2.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-18,3.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-19,3.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-20,2.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-21,4.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-22,3.3,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-23,1.7,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-24,2.9,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-25,4.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-26,5.1,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-27,5.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-28,3.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-29,4.0,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-30,3.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-31,4.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-01-01,18.4,Quincy-N Church Street,,California,Plumas,1
2020-01-02,18.3,Quincy-N Church Street,,California,Plumas,1
2020-01-03,24.3,Quincy-N Church Street,,California,Plumas,1
2020-01-04,13.1,Quincy-N Church Street,,California,Plumas,1
2020-01-05,13.9,Quincy-N Church Street,,California,Plumas,1
2020-01-07,17.2,Quincy-N Church Street,,California,Plumas,1
2020-01-08,8.6,Quincy-N Church Street,,California,Plumas,1
2020-01-09,11.5,Quincy-N Church Street,,California,Plumas,1
2020-01-10,13.2,Quincy-N Church Street,,California,Plumas,1
2020-01-11,9.3,Quincy-N Church Street,,California,Plumas,1
2020-01-12,9.8,Quincy-N Church Street,,California,Plumas,1
2020-01-13,5.8,Quincy-N Church Street,,California,Plumas,1
2020-01-14,4.0,Quincy-N Church Street,,California,Plumas,1
2020-01-15,6.4,Quincy-N Church Street,,California,Plumas,1
2020-01-16,5.1,Quincy-N Church Street,,California,Plumas,1
2020-01-17,11.9,Quincy-N Church Street,,California,Plumas,1
2020-01-18,7.7,Quincy-N Church Street,,California,Plumas,1
2020-01-19,11.1,Quincy-N Church Street,,California,Plumas,1
2020-01-20,15.5,Quincy-N Church Street,,California,Plumas,1
2020-01-21,14.6,Quincy-N Church Street,,California,Plumas,1
2020-01-22,10.8,Quincy-N Church Street,,California,Plumas,1
2020-01-23,8.5,Quincy-N Church Street,,California,Plumas,1
2020-01-24,10.3,Quincy-N Church Street,,California,Plumas,1
2020-01-25,10.4,Quincy-N Church Street,,California,Plumas,1
2020-01-26,7.4,Quincy-N Church Street,,California,Plumas,1
2020-01-27,11.6,Quincy-N Church Street,,California,Plumas,1
2020-01-28,9.8,Quincy-N Church Street,,California,Plumas,1
2020-01-29,9.5,Quincy-N Church Street,,California,Plumas,1
2020-01-30,12.4,Quincy-N Church Street,,California,Plumas,1
2020-01-31,15.7,Quincy-N Church Street,,California,Plumas,1
2020-02-01,14.9,Quincy-N Church Street,,California,Plumas,2
2020-02-02,11.4,Quincy-N Church Street,,California,Plumas,2
2020-02-03,8.9,Quincy-N Church Street,,California,Plumas,2
2020-02-04,15.0,Quincy-N Church Street,,California,Plumas,2
2020-02-05,25.4,Quincy-N Church Street,,California,Plumas,2
2020-02-06,17.6,Quincy-N Church Street,,California,Plumas,2
2020-02-07,19.1,Quincy-N Church Street,,California,Plumas,2
2020-02-08,12.2,Quincy-N Church Street,,California,Plumas,2
2020-02-09,3.9,Quincy-N Church Street,,California,Plumas,2
2020-02-10,14.6,Quincy-N Church Street,,California,Plumas,2
2020-02-11,19.3,Quincy-N Church Street,,California,Plumas,2
2020-02-13,14.4,Quincy-N Church Street,,California,Plumas,2
2020-02-14,18.1,Quincy-N Church Street,,California,Plumas,2
2020-02-15,13.2,Quincy-N Church Street,,California,Plumas,2
2020-02-17,10.5,Quincy-N Church Street,,California,Plumas,2
2020-02-18,13.2,Quincy-N Church Street,,California,Plumas,2
2020-02-19,13.9,Quincy-N Church Street,,California,Plumas,2
2020-02-20,12.7,Quincy-N Church Street,,California,Plumas,2
2020-02-21,12.4,Quincy-N Church Street,,California,Plumas,2
2020-02-22,13.7,Quincy-N Church Street,,California,Plumas,2
2020-02-23,13.9,Quincy-N Church Street,,California,Plumas,2
2020-02-24,12.6,Quincy-N Church Street,,California,Plumas,2
2020-03-01,3.0,Quincy-N Church Street,,California,Plumas,3
2020-03-02,5.3,Quincy-N Church Street,,California,Plumas,3
2020-03-03,8.6,Quincy-N Church Street,,California,Plumas,3
2020-03-04,9.8,Quincy-N Church Street,,California,Plumas,3
2020-03-05,8.3,Quincy-N Church Street,,California,Plumas,3
2020-03-06,8.9,Quincy-N Church Street,,California,Plumas,3
2020-03-07,1.9,Quincy-N Church Street,,California,Plumas,3
2020-03-08,5.3,Quincy-N Church Street,,California,Plumas,3
2020-03-09,5.9,Quincy-N Church Street,,California,Plumas,3
2020-03-10,6.7,Quincy-N Church Street,,California,Plumas,3
2020-03-11,7.1,Quincy-N Church Street,,California,Plumas,3
2020-03-12,5.7,Quincy-N Church Street,,California,Plumas,3
2020-03-13,7.3,Quincy-N Church Street,,California,Plumas,3
2020-03-14,2.6,Quincy-N Church Street,,California,Plumas,3
2020-03-15,2.6,Quincy-N Church Street,,California,Plumas,3
2020-03-16,7.8,Quincy-N Church Street,,California,Plumas,3
2020-03-17,5.3,Quincy-N Church Street,,California,Plumas,3
2020-03-18,8.5,Quincy-N Church Street,,California,Plumas,3
2020-03-19,7.0,Quincy-N Church Street,,California,Plumas,3
2020-03-20,7.3,Quincy-N Church Street,,California,Plumas,3
2020-03-21,10.0,Quincy-N Church Street,,California,Plumas,3
2020-03-22,7.8,Quincy-N Church Street,,California,Plumas,3
2020-03-23,5.0,Quincy-N Church Street,,California,Plumas,3
2020-03-24,2.9,Quincy-N Church Street,,California,Plumas,3
2020-03-25,6.0,Quincy-N Church Street,,California,Plumas,3
2020-03-26,5.0,Quincy-N Church Street,,California,Plumas,3
2020-03-27,5.8,Quincy-N Church Street,,California,Plumas,3
2020-03-28,7.1,Quincy-N Church Street,,California,Plumas,3
2020-03-29,5.0,Quincy-N Church Street,,California,Plumas,3
2020-03-30,4.4,Quincy-N Church Street,,California,Plumas,3
2020-03-31,4.9,Quincy-N Church Street,,California,Plumas,3
2020-04-01,4.4,Quincy-N Church Street,,California,Plumas,4
2020-04-02,5.6,Quincy-N Church Street,,California,Plumas,4
2020-04-03,7.1,Quincy-N Church Street,,California,Plumas,4
2020-04-04,7.0,Quincy-N Church Street,,California,Plumas,4
2020-04-05,7.7,Quincy-N Church Street,,California,Plumas,4
2020-04-06,8.5,Quincy-N Church Street,,California,Plumas,4
2020-04-07,4.7,Quincy-N Church Street,,California,Plumas,4
2020-04-08,3.6,Quincy-N Church Street,,California,Plumas,4
2020-04-09,4.8,Quincy-N Church Street,,California,Plumas,4
2020-04-10,3.1,Quincy-N Church Street,,California,Plumas,4
2020-04-11,3.6,Quincy-N Church Street,,California,Plumas,4
